"banner_image","fullname","images/0","images/1","images/2","images/3","in_reply_to/0","in_reply_to/1","in_reply_to/2","in_reply_to/3","language","likes","num_followers","num_following","query","quotes","replies","retweets","text","timestamp","total_likes","total_tweets","tweet_avatar","tweet_hashtags/0","tweet_hashtags/1","tweet_hashtags/2","tweet_hashtags/3","tweet_hashtags/4","tweet_hashtags/5","tweet_hashtags/6","tweet_hashtags/7","tweet_hashtags/8","tweet_hashtags/9","tweet_hashtags/10","tweet_hashtags/11","tweet_hashtags/12","tweet_hashtags/13","tweet_id","tweet_links/0","tweet_links/1","tweet_links/2","tweet_mentions/0","tweet_mentions/1","url","username"
,"CLXRENZE","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Biggest L
Alasan gw pakek gojek adalah karena tarifnya jelas dan gak perlu nego ama ridernya. Kalau bisa nawar ya apa bedanya sama ojek pengkolan??","2023-10-31 11:39:00+00:00",,,"https://pbs.twimg.com/profile_images/1715341098011533312/J1kd7UNl_400x400.jpg",,,,,,,,,,,,,,,"1719318183256146005",,,,,,"https://twitter.com/CallMeClarenze/status/1719318183256146005","@CallMeClarenze"
,"Mas Rubi.",,,,,"@pxncake","@kumparan",,,"id","0",,,"Gojek lang:in","0","0","0","Ya sebenarnya tarif yang udah ada di aplikasi itu dah tarif sesuai aturan Kemenhub, skrg gara2 ada Indrive & Maxim yg masuk pasar ngerusak harga makanya Grab/Gojek mikir gimana caranya bisa nyaingin. sedangkan pemerintah nya cuma diem, regulasi yg mereka buat dilanggar.","2023-10-31 11:42:00+00:00",,,"https://pbs.twimg.com/profile_images/1691438219676745730/kY9Of9mr_400x400.jpg",,,,,,,,,,,,,,,"1719318820207411672",,,,,,"https://twitter.com/rubihmsyh/status/1719318820207411672","@rubihmsyh"
,"baywok",,,,,"@berburusales",,,,"id","0",,,"Gojek lang:in","0","1","0","ini yang gojek dapet juga ?","2023-10-31 11:37:00+00:00",,,"https://pbs.twimg.com/profile_images/1594223133715832832/ga2sfMAW_400x400.jpg",,,,,,,,,,,,,,,"1719317721731772453",,,,,,"https://twitter.com/baywok_/status/1719317721731772453","@baywok_"
,"Kyonyangi",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Padahal gojek kurasa udah murah 😭","2023-10-31 11:44:00+00:00",,,"https://pbs.twimg.com/profile_images/960048505376002054/jw9F8zym_400x400.jpg",,,,,,,,,,,,,,,"1719319516973547783",,,,,,"https://twitter.com/MKyoStarlight/status/1719319516973547783","@MKyoStarlight"
,"Bukan Asli",,,,,"@kumparan",,,,"id","0",,,"Gojek lang:in","0","0","0","The Real Customer adalah Raja

Ini bisa bisa, driver Gojek malah tambah melarat hidupnya 😂","2023-10-31 11:44:00+00:00",,,"https://pbs.twimg.com/profile_images/1174722549818654721/_3evsqUI_400x400.jpg",,,,,,,,,,,,,,,"1719319367207505936",,,,,,"https://twitter.com/sulaiman28/status/1719319367207505936","@sulaiman28"
,"n",,,,,"@fullmoonfolks",,,,"id","0",,,"Gojek lang:in","0","0","0","waduh udh cuma segitu make ditawar, gila gojek","2023-10-31 11:39:00+00:00",,,"https://pbs.twimg.com/profile_images/1716121229210664960/yHtdjdy__400x400.jpg",,,,,,,,,,,,,,,"1719318255100387517",,,,,,"https://twitter.com/wtshwanv/status/1719318255100387517","@wtshwanv"
,"Mitra Gojek",,,,,"@JanuarRiyadh","@kumparan",,,"id","0",,,"Gojek lang:in","0","0","0","Bilangin dong pak nih, coba gedor bentar kantor pusatnya nih😂😂","2023-10-31 11:37:00+00:00",,,"https://pbs.twimg.com/profile_images/1248457704567230464/TM-RDOjH_400x400.jpg",,,,,,,,,,,,,,,"1719317750274048228",,,,,,"https://twitter.com/wawanrmdns/status/1719317750274048228","@wawanrmdns"
,"aryani saga","https://pbs.twimg.com/media/F9wkRo9aAAEsS8j.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","my best jkt48 concert experience, cuma pulangnya aja disuruh jalan sampe fx baru bisa dpt gojek, tengah mlm banget kelarnya","2023-10-31 11:37:00+00:00",,,"https://pbs.twimg.com/profile_images/899951839948324864/Tk9EE0wN_400x400.jpg",,,,,,,,,,,,,,,"1719317760982098365",,,,,,"https://twitter.com/aryanisaga/status/1719317760982098365","@aryanisaga"
,"je",,,,,,,,,"en","0",,,"Gojek lang:in","0","0","0","BARU JG MAU BUKA GOJEK BUAT NGEGOFOOD TP UDA UJAN GEDE AJA","2023-10-31 11:43:00+00:00",,,"https://pbs.twimg.com/profile_images/1650946997401313280/VbaxJNeD_400x400.jpg",,,,,,,,,,,,,,,"1719319189469684205",,,,,,"https://twitter.com/jeniysstruggle/status/1719319189469684205","@jeniysstruggle"
,"trendythreads_",,,,,"@bajaantikarat","@discountfess",,,"id","0",,,"Gojek lang:in","0","1","0","Aku beli Tokopedia plus tapi pas cek gojek disuruh langganan lagi kak","2023-10-31 11:36:00+00:00",,,"https://pbs.twimg.com/profile_images/1671508218152099847/CJq2yUqJ_400x400.jpg",,,,,,,,,,,,,,,"1719317487362437298",,,,,,"https://twitter.com/trendythreads__/status/1719317487362437298","@trendythreads__"
,"Michael Asep",,,,,"@kumparan",,,,"de","0",,,"Gojek lang:in","0","0","0","KITA DULU PILIH PAKE GOJEK DARIPADA OPANG ITU KARENA MALES NAWAR KRN GA ADA KEJELASAN TARIF. EH SEKARANG MALAH DIADAIN FITUR NAWAR. BIKIN CUSTOMER GA ENAKAN, BIKIN DRIVER SAKIT HATI KALO YG NAWAR KEK KNTL. BIKIN BERANTEM AJA KLEAN AH","2023-10-31 11:33:00+00:00",,,"https://pbs.twimg.com/profile_images/1658005894481993728/ImtXdCHW_400x400.jpg",,,,,,,,,,,,,,,"1719316773777064307",,,,,,"https://twitter.com/MichaelAseppp/status/1719316773777064307","@MichaelAseppp"
,"Namjoon's ²¹⁸",,,,,"@belum_dilantik",,,,"id","0",,,"Gojek lang:in","0","1","0","Papaku jg orang sana mbak, tp aku udah lama bgt ga ksana semenjak beliau berpulang. Aku kira di sana udh minimal kek Gresik skrg 😭 trus gojek/grab gt ada?","2023-10-31 11:34:00+00:00",,,"https://pbs.twimg.com/profile_images/1703976450280542208/L1yTgx8n_400x400.jpg",,,,,,,,,,,,,,,"1719316922922406226",,,,,,"https://twitter.com/vincanindya/status/1719316922922406226","@vincanindya"
,"feb✩",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","icebsd sebenernya bagus cuma ya gitu transportnya susah kalo lu orang tangerang asli (?) naik krl muter, naik gojek jauh, umum ribet cuma ampe gading 😭","2023-10-31 11:33:00+00:00",,,"https://pbs.twimg.com/profile_images/1717402964246372352/eQvbjcrV_400x400.jpg",,,,,,,,,,,,,,,"1719316632575873431",,,,,,"https://twitter.com/acupofcooffee/status/1719316632575873431","@acupofcooffee"
,"Gojek°lintasdimensi🚀",,,,,"@tanyakanrl",,,,"id","0",,,"Gojek lang:in","0","0","0","kanjeng sih kalo di gw","2023-10-31 11:34:00+00:00",,,"https://pbs.twimg.com/profile_images/1540882896697032704/YAKL7hAG_400x400.jpg",,,,,,,,,,,,,,,"1719316829452312922",,,,,,"https://twitter.com/haileycoptel/status/1719316829452312922","@haileycoptel"
,"ja","https://pbs.twimg.com/media/F9w3O2ZaQAAO51z.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","gda di jakarta olive giselle too sad to dance goldenbyjungkook gojek wooyoung yunho kembang salma durian sore hujan sule galaxy s23 fe enhypen dapet layla sabana treasure jeongyeon halloween songkang dkriuk hate you vixx chanyeol jatinangor kimyoojung mydemon fajar","2023-10-31 11:32:00+00:00",,,"https://pbs.twimg.com/profile_images/1678249970342965248/naHW8Xxt_400x400.jpg",,,,,,,,,,,,,,,"1719316487813677074",,,,,,"https://twitter.com/ja_nadjaa/status/1719316487813677074","@ja_nadjaa"
,"Ve",,,,,"@lillgyuu",,,,"id","0",,,"Gojek lang:in","0","0","0","Iyaa smaa malah waktu itu dah mau lapor ke gojek yaampun untung gajadi 🙃","2023-10-31 11:32:00+00:00",,,"https://pbs.twimg.com/profile_images/1666012251961327618/aWfdKB84_400x400.jpg",,,,,,,,,,,,,,,"1719316296847040707",,,,,,"https://twitter.com/fangirleague99/status/1719316296847040707","@fangirleague99"
,"dp_koesmirah",,,,,"@tonyjonatan2",,,,"id","1",,,"Gojek lang:in","0","1","0","Para petinggi gojek gak lihat fakta sepinya orderan? Pikiran kek subsidi apa buat driver, lah malah disuruh beli jaket baru.","2023-10-31 11:31:00+00:00",,,"https://pbs.twimg.com/profile_images/1508625355745402881/TAOBJYni_400x400.jpg",,,,,,,,,,,,,,,"1719316228840599876",,,,,,"https://twitter.com/dp_koesmirah/status/1719316228840599876","@dp_koesmirah"
,"cutıe nını","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","segala bisa ditawar, fitur gaguna nnt bikin customer betingkah. mending yg kke skrg aja dpt harga murah kl ada promo. lagian harga gojek skrg udh murah kok kl bisa ditawar bakal begimana nnt","2023-10-31 11:28:00+00:00",,,"https://pbs.twimg.com/profile_images/1639917263913639937/Klq6Qkgg_400x400.jpg",,,,,,,,,,,,,,,"1719315495776928031",,,,,,"https://twitter.com/kimkai_kggk/status/1719315495776928031","@kimkai_kggk"
,"moonlxght",,,,,"@jaedofruity","@jaemnoona1308",,,"id","0",,,"Gojek lang:in","0","0","0","sempit bgt udh kayak gang😭💀 dan tau gak? padetnya krn kendaraan pribadi😔 akhirnya kita jalan kaki dari jis sampe prj, mana macet banyak asep kendaraan. trs ojek jarang, sekalinya ada matok 150 per orang wkwk. jgn berharap grab gojek, gaakan ada yg mau","2023-10-31 11:28:00+00:00",,,"https://pbs.twimg.com/profile_images/1711305871828115456/ZycuQX1F_400x400.jpg",,,,,,,,,,,,,,,"1719315456367239499",,,,,,"https://twitter.com/jaedofruity/status/1719315456367239499","@jaedofruity"
,"Taufiq ITACHI Uchiha",,,,,"@merapi_uncover","@gojekindonesia","@adonakhiriawan",,"id","1",,,"Gojek lang:in","0","0","0","Astaghfirullah 🙄, memakai atribut mengatasnamakan Gojek! Pelanggaran kode etik itu!","2023-10-31 11:33:00+00:00",,,"https://pbs.twimg.com/profile_images/1709630393002213376/oxiOQ8RU_400x400.jpg",,,,,,,,,,,,,,,"1719316615865704915",,,,,,"https://twitter.com/Taufiq_Uchiha/status/1719316615865704915","@Taufiq_Uchiha"
,"~~~",,,,,"@kumparan",,,,"id","0",,,"Gojek lang:in","0","0","0","jujur sebagai pengguna gojek, aku ga tega sih","2023-10-31 11:29:00+00:00",,,"https://pbs.twimg.com/profile_images/1712675711750942720/eBUm7TPG_400x400.jpg",,,,,,,,,,,,,,,"1719315530262454293",,,,,,"https://twitter.com/skipduludah/status/1719315530262454293","@skipduludah"
,"𝙘𝙡𝙞𝙦𝙪𝙚𝙛𝙖𝙗𝙧𝙞𝙘",,,,,"@kumparan",,,,"id","0",,,"Gojek lang:in","0","0","0","Gara2 indriver makin populer gojek dan grab ketar ketir wkwkwkw","2023-10-31 11:32:00+00:00",,,"https://pbs.twimg.com/profile_images/1700864873234874368/uc4LF0qZ_400x400.jpg",,,,,,,,,,,,,,,"1719316321127772614",,,,,,"https://twitter.com/sugaryflakes/status/1719316321127772614","@sugaryflakes"
,"☆ dm ke @winteriested yaa","https://pbs.twimg.com/media/F9r13XtaMAAVSdy.jpg?format=jpg&name=medium",,,,,,,,"nl","1",,,"Gojek lang:in","0","1","0","wts voc voucher gojek goride pot 5k fee 500p ajaa, all dom bisa cek dulu yukkk #zonauang","2023-10-31 11:28:00+00:00",,,"https://pbs.twimg.com/profile_images/1701625345403924480/yN0KjHcQ_400x400.jpg","#zonauang",,,,,,,,,,,,,,"1719315476378161622",,,,,,"https://twitter.com/rollinshock/status/1719315476378161622","@rollinshock"
,"vivi",,,,,"@vassayaa","@convomf",,,"id","0",,,"Gojek lang:in","0","0","0","bener😭 pernah jg pake gojek abis maen dari jatos (deket unpad kan) trus aku bawa tas, disangka maba unpad dll aku iya iyain ajalaa","2023-10-31 11:26:00+00:00",,,"https://pbs.twimg.com/profile_images/1714521968849158144/BvpPGYPm_400x400.jpg",,,,,,,,,,,,,,,"1719314849552068692",,,,,,"https://twitter.com/vvsemogarajin/status/1719314849552068692","@vvsemogarajin"
,"樂★ LIWA🦖🇵🇸","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","2",,,"Gojek lang:in","0","0","0","pls siapapun ceo/yg bikin kebijakan di gojek..jgn tega banget dong. papa ku beserta rekan seperojolan ngeluh sepi orderan. trs mau ada kebijakan tawar menawar gini? 

rasain panas-panasan, macet, kena asap.. dan upah ga sebarapa. coba pikirin driver! jangan customer mulu","2023-10-31 11:26:00+00:00",,,"https://pbs.twimg.com/profile_images/1710289899457544192/5chlZVvr_400x400.jpg",,,,,,,,,,,,,,,"1719314883274248263",,,,,,"https://twitter.com/changbindut/status/1719314883274248263","@changbindut"
,"`",,,,,,,,,"id","1",,,"Gojek lang:in","0","1","0","gue kemusuhan bgt sama gojek, bisa bisanya titiknya ga pas😭 gue kek org ilang nungguin dijemput","2023-10-31 11:27:00+00:00",,,"https://pbs.twimg.com/profile_images/1427769405765668872/AQyb2AcM_400x400.jpg",,,,,,,,,,,,,,,"1719315175990600065",,,,,,"https://twitter.com/_imyour_a/status/1719315175990600065","@_imyour_a"
,"ya biar ada namanya aja","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Gausah aneh2 napa... harga buat gojek aja yg dikurangin..","2023-10-31 11:26:00+00:00",,,"https://pbs.twimg.com/profile_images/1632751238747136000/I1hDuB_i_400x400.jpg",,,,,,,,,,,,,,,"1719314897622966542",,,,,,"https://twitter.com/waieizie/status/1719314897622966542","@waieizie"
,"Jejey",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","Emosi banget sama sinyal telkomsel woi gua mau pulang buat buka gojek sama grab aja gak bisa fak","2023-10-31 11:24:00+00:00",,,"https://pbs.twimg.com/profile_images/1706980621741174784/2Den-mlk_400x400.jpg",,,,,,,,,,,,,,,"1719314295471956397",,,,,,"https://twitter.com/seleictive/status/1719314295471956397","@seleictive"
,"ErinaFawziah",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Baru kali ini dpt helm gojek yg masyaallah wanginya😭🙏🏻","2023-10-31 11:26:00+00:00",,,"https://pbs.twimg.com/profile_images/1663960832324276229/Q7csHqZE_400x400.jpg",,,,,,,,,,,,,,,"1719314844514713734",,,,,,"https://twitter.com/EFfawziah/status/1719314844514713734","@EFfawziah"
,"MenSang/JML 2",,,,,,,,,"id","1",,,"Gojek lang:in","0","0","1","Jokowi barusan lewat Renon Bali, aku kasih tangan, sayang gak sempat keluar ke jalan raya, kalau sempat bisa dikasih/dilemparin topi spt tukang gojek.","2023-10-31 09:42:00+00:00",,,"https://pbs.twimg.com/profile_images/820556824407441409/vxBN5Ewh_400x400.jpg",,,,,,,,,,,,,,,"1719288732975768026",,,,,,"https://twitter.com/MenSang2/status/1719288732975768026","@MenSang2"
,"yoy",,,,,"@fullmoonfolks",,,,"id","0",,,"Gojek lang:in","0","0","0","strategi gojek, mau naikin tarif tapi takut customer pindah. makanya dibikin fitur nego dulu biar ada alasan kalo tarifnya naik","2023-10-31 11:23:00+00:00",,,"https://pbs.twimg.com/profile_images/1683039735185555462/0eehIyIG_400x400.jpg",,,,,,,,,,,,,,,"1719314147203277057",,,,,,"https://twitter.com/wanzeee_/status/1719314147203277057","@wanzeee_"
,"Kein ☆▪︎. 🧡","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Kalau begini bukannya nanti dipatok harga tinggi dulu sama drivernya?

Ribet ah, gojek kan awalnya disukai karena sat set sat set ini nanti kudu nawar2 dulu","2023-10-31 11:27:00+00:00",,,"https://pbs.twimg.com/profile_images/1626977191094525953/0nXuQdTC_400x400.jpg",,,,,,,,,,,,,,,"1719315076631646458",,,,,,"https://twitter.com/Young_Kein/status/1719315076631646458","@Young_Kein"
,"lela",,,,,"@vknindya","@DraftAnakUnpad",,,"id","0",,,"Gojek lang:in","0","0","0","di gkpn kost anabela ya, aku pesen via dm ig @/woffle.jatinangor tapi kayanya ada di gojek/grab juga -s","2023-10-31 11:22:00+00:00",,,"https://pbs.twimg.com/profile_images/1717577275733164032/KC6YGa02_400x400.jpg",,,,,,,,,,,,,,,"1719313920345956791",,,,,,"https://twitter.com/lailaapf/status/1719313920345956791","@lailaapf"
,"Mty",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Perbedaan naik gojek di malang dan di jakarta, dimalang ramah2 bener drivernya pas nyampe Jakarta sekalinya naik gojek ngendumel Mulu 😌","2023-10-31 11:23:00+00:00",,,"https://pbs.twimg.com/profile_images/1718615040679665664/2Vu_ybcU_400x400.jpg",,,,,,,,,,,,,,,"1719314118107353103",,,,,,"https://twitter.com/mutyafebria_/status/1719314118107353103","@mutyafebria_"
,"hiona","https://pbs.twimg.com/media/F9wMIpAaIAAKkQp.jpg?format=jpg&name=medium",,,,,,,,"id","2",,,"Gojek lang:in","0","0","0","INI GW TIAP NGOBROL SM DRIVER GOJEK PLIS 😭😭😭😭 berbagai background hidup gw  ceritakan 😭😭","2023-10-31 11:21:00+00:00",,,"https://pbs.twimg.com/profile_images/1718690485236314112/vlwXFmsc_400x400.jpg",,,,,,,,,,,,,,,"1719313634214752284",,,,,,"https://twitter.com/seenaaccs/status/1719313634214752284","@seenaaccs"
,"Vio","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","JAHAT BANGET SIH KASIH FITUR KAYAK GINI SEDANGKAN MEREKA DRIVER BISA KERJA SAMPE MALEM? WOI GOJEK @gojekindonesia NGAKAL DIKIT.","2023-10-31 11:20:00+00:00",,,"https://pbs.twimg.com/profile_images/1606568271150731269/BTjw8fm9_400x400.jpg",,,,,,,,,,,,,,,"1719313478396387391",,,,"gojekindonesia",,"https://twitter.com/moubchi/status/1719313478396387391","@moubchi"
,"🇵🇸","https://pbs.twimg.com/media/F9w59Y2bMAAWSFA.jpg?format=jpg&name=medium",,,,,,,,"id","1",,,"Gojek lang:in","0","0","0","ada manusia yg lebih pilih naik gojek daripada ngisi bensin motornya, adalah aq.😁","2023-10-31 11:18:00+00:00",,,"https://pbs.twimg.com/profile_images/1676953831379468298/VkEs5jpR_400x400.jpg",,,,,,,,,,,,,,,"1719312893374783741",,,,,,"https://twitter.com/saveurtears_/status/1719312893374783741","@saveurtears_"
,"Liam G",,,,,"@irfnlhkm","@kejO_Online","@SeptioSarifudin",,"id","1",,,"Gojek lang:in","0","1","1","Tinggal tunggu pelaksanaannya, selama ini tarif gojek selalu diatas peraturan untuk tarif bawahnya.
Kalau kali ini sampai nekat ""ngakalin"" yg udah ditetapin, bakal blunder.","2023-10-31 10:44:00+00:00",,,"https://pbs.twimg.com/profile_images/1687996301831790592/FbUPrBCV_400x400.jpg",,,,,,,,,,,,,,,"1719304358540767605",,,,,,"https://twitter.com/XYoGojekYo/status/1719304358540767605","@XYoGojekYo"
,"na.","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Salah satu alasan org milih naik gojek kan biar ga ribet ngobrolin tarif yak😑","2023-10-31 11:19:00+00:00",,,"https://pbs.twimg.com/profile_images/1719199585460187136/qSh31wO6_400x400.jpg",,,,,,,,,,,,,,,"1719313130571059565",,,,,,"https://twitter.com/zserencses/status/1719313130571059565","@zserencses"
,"★","https://pbs.twimg.com/media/F9wMIpAaIAAKkQp.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","suka begini sama random people who i met yang annoying gitu. beberapa kali sm kang gojek juga","2023-10-31 11:18:00+00:00",,,"https://pbs.twimg.com/profile_images/1712119267385372672/2rtoiua2_400x400.jpg",,,,,,,,,,,,,,,"1719313007002763670",,,,,,"https://twitter.com/pzanacea/status/1719313007002763670","@pzanacea"
,"bibil.",,,,,"@mlbbfess",,,,"lt","0",,,"Gojek lang:in","0","0","0","Mau beli skin floryn yg basic sama gojek","2023-10-31 11:20:00+00:00",,,"https://pbs.twimg.com/profile_images/1711778453329170432/c2QwpKw8_400x400.jpg",,,,,,,,,,,,,,,"1719313412591866259",,,,,,"https://twitter.com/milkvta/status/1719313412591866259","@milkvta"
,"zizi 🎻",,,,,,,,,"id","0",,,"Gojek lang:in","1","0","0","barusan pesen gojek lucu bgt
pak gojeknya salah naikin penumpang 😭🤣
aku kira pak gojek salah baca titik jemput, kok ditungguin malah di maps udh mau sampe rumah pdhl aku masih nunggu di titik jemput
ternyata yang naik salah orang🤣","2023-10-31 11:17:00+00:00",,,"https://pbs.twimg.com/profile_images/1684918296469250049/82SRmTC7_400x400.jpg",,,,,,,,,,,,,,,"1719312678647402750",,,,,,"https://twitter.com/zizihaozhang/status/1719312678647402750","@zizihaozhang"
,"Gevanya Larasati","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Kalian tau ndak, sistem pembagian gojek aja sekarang udah sedikit banget... Apa gak keterlaluan?? Biaya bbm semakin mahal, biaya beli kendaraan beserta servisnya juga mahal.. Di aplikasi 12k, driver dapet gak ada 10k. Huft miris.","2023-10-31 11:16:00+00:00",,,"https://pbs.twimg.com/profile_images/1715700823311966208/T4KEsYUe_400x400.png",,,,,,,,,,,,,,,"1719312469653594421",,,,,,"https://twitter.com/higenya/status/1719312469653594421","@higenya"
,"Kang A M H 🐊",,,,,"@ArumTal","@KSAmbyar",,,"id","2",,,"Gojek lang:in","0","0","0","Bawa kasur sama bantal... Via gojek","2023-10-31 11:15:00+00:00",,,"https://pbs.twimg.com/profile_images/1463309755171016711/lXewr6Pv_400x400.jpg",,,,,,,,,,,,,,,"1719312186349179320",,,,,,"https://twitter.com/herismaulana/status/1719312186349179320","@herismaulana"
,"Judith","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Kurang murah apa gojek tuh anjirr kasian drivernya jg orang kerja, manusia bisa cape.","2023-10-31 11:18:00+00:00",,,"https://pbs.twimg.com/profile_images/1701232670640902145/hr_SZ6Aw_400x400.jpg",,,,,,,,,,,,,,,"1719312808163320182",,,,,,"https://twitter.com/tartagIiea/status/1719312808163320182","@tartagIiea"
,"zizi 🎻",,,,,,,,,"id","1",,,"Gojek lang:in","0","0","0","yang salah naik itu anak SMA dia dipesenin kakanya dr rumah 😄
padahal pas sblm naik, pak gojek katanya udah klarif namanya, si adeknya ini iya iya aja🤣","2023-10-31 11:18:00+00:00",,,"https://pbs.twimg.com/profile_images/1684918296469250049/82SRmTC7_400x400.jpg",,,,,,,,,,,,,,,"1719312907908043160",,,,,,"https://twitter.com/zizihaozhang/status/1719312907908043160","@zizihaozhang"
